Frequency - Phase	Phase - Phase
2915.93	28.4038
2916.91	28.4476
2917.83	28.4637
2918.97	28.3872
2919.95	151.913
2920.71	28.4671
2921.83	28.3922
2922.84	28.3863
2923.82	151.931
2924.77	151.91
2925.68	28.3975
2926.79	28.4633
2927.82	28.4509
2928.65	28.4616
2929.85	28.3357
2930.82	28.4177
2931.64	28.4256
2932.85	28.4311
2933.82	28.3946
2934.88	28.378
2935.77	28.3646
2937.81	28.4599
2938.73	28.2998
2939.8	28.4086
2940.8	28.4025
2941.81	28.3647
2943.8	28.4538
2944.86	151.956
2945.79	28.4366
2946.81	28.4289
2947.73	28.4315
2948.88	28.4247
2949.91	28.418
2950.74	28.4838
2951.87	28.4422
2952.87	28.35
2953.9	28.3915
2954.92	151.949
2955.81	28.3696
2956.99	28.497
2957.91	28.411
2958.82	28.5149
2959.99	28.449
2960.84	151.96
2961.77	28.4591
2962.93	28.4824
2963.84	28.3876
2964.97	28.4676
2965.92	28.4302
2966.92	28.4903
2967.94	28.3791
2968.87	28.5326
2969.84	28.4497
2970.95	28.3852
2971.93	28.6063
2973	28.4019
2973.82	28.4884
2974.89	28.4985
2976.04	28.4207
2976.99	28.4281
2977.88	28.4615
2979.08	28.4126
2980.02	28.4635
2980.9	28.4048
2982.06	28.4852
2982.93	28.538
2984.1	28.5257
2984.99	28.5426
2985.99	28.4857
2987.01	28.4251
2988.01	28.4012
2989.01	28.5219
2990.08	28.4366
2991.05	28.4777
2992.27	151.858
2993.09	28.4157
2993.94	151.949
2995.15	28.5426
2996.05	151.844
2997.05	152.064
2998.1	28.4439
2999.12	28.4727
2999.99	28.6176
3001.18	28.4819
3002.03	151.902
3003.2	28.4608
3004.11	28.5519
3005.07	28.4728
3006.15	28.4571
3007.13	28.4414
3008.09	28.4894
3009.21	28.609
3010.12	28.5312
3011.25	28.5648
3012.25	28.5992
3013.09	28.4809
3014.24	28.5453
3015.23	151.839
3016.1	28.3409
3017.2	28.5124
3018.2	151.881
3019.3	28.526
3020.19	28.4587
3021.16	28.4336
3022.34	28.5272
3023.2	28.5198
3024.16	28.4785
3025.31	151.866
3026.27	28.4235
3027.2	28.5337
3028.3	28.5552
3029.21	151.901
3030.29	152.019
3031.34	28.5175
3032.22	28.4291
3033.29	28.4945
3034.16	28.58
3035.11	28.6329
3036.29	28.5375
3037.33	151.904
3038.33	28.4126
3039.39	28.4148
3040.24	28.5052
3041.42	28.57
3042.28	28.5859
3043.27	28.6387
3044.27	28.5978
3045.3	28.5591
3046.25	28.6283
3047.38	28.3734
3048.28	28.5073
3049.4	28.5638
3050.3	28.5889
3051.3	28.5141
3052.45	28.4277
3053.33	28.5763
3054.26	28.4833
3055.43	28.5496
3056.31	28.4624
3057.42	28.4257
3058.37	28.385
3059.37	28.4749
3060.44	28.3691
3061.39	28.4991
3062.26	28.5654
3063.42	28.5433
3064.36	28.3994
3065.4	151.9
3066.4	28.4297
3067.38	28.6462
3068.48	28.529
3069.36	28.449
3070.38	28.6021
3071.48	28.4728
3072.43	28.5287
3073.41	28.5324
3074.45	28.5544
3075.43	28.4872
3076.58	28.5567
3077.53	28.5514
3078.38	28.4911
3079.51	28.5338
3080.55	151.957
3081.4	28.5647
3082.53	28.6245
3083.42	28.5914
3084.37	28.5454
3085.47	28.4785
3086.43	28.5087
3087.61	28.5876
3088.49	28.557
3089.51	28.6371
3090.55	28.6604
3091.5	28.4427
3092.43	28.5546
3094.48	28.4818
3095.59	28.5825
3096.54	28.499
3097.5	28.6321
3098.64	28.5332
3099.53	28.6632
3100.39	28.4881
3101.55	28.5695
3102.57	28.5882
3103.47	28.5774
3104.58	28.4851
3105.52	28.5815
3106.57	28.6345
3107.51	28.5975
3108.5	28.5609
3109.66	28.5427
3110.6	28.4515
3111.47	28.6127
3112.64	28.6149
3113.5	28.5595
3114.6	28.4409
3115.57	28.5871
3116.51	28.5222
3117.62	28.5827
3118.6	-208.174
3119.4	28.4854
3120.59	28.6074
3121.58	28.5725
3122.5	28.5487
3123.56	28.5846
3124.5	28.6028
3125.56	28.6149
3126.57	28.5352
3127.56	28.6299
3128.62	28.6431
3129.61	28.6196
3130.53	28.5503
3131.64	28.4751
3132.56	28.4923
3133.65	28.5748
3134.6	28.6642
3135.59	28.6384
3136.67	28.5081
3137.61	28.6237
3138.54	28.5665
3139.71	28.5402
3140.65	28.5738
3141.53	28.5559
3142.64	28.4438
3143.62	28.5049
3144.72	28.4246
3145.67	28.6147
3146.63	28.5802
3147.72	28.5359
3148.64	28.614
3149.61	28.5798
3150.69	28.5722
3151.68	-208.159
3152.79	28.3745
3153.65	28.6211
3154.63	28.4288
3155.7	28.5806
3156.61	28.4323
3157.57	28.5166
3158.68	28.4498
3159.71	28.4891
3160.57	28.5798
3161.62	28.6316
3162.67	28.5421
3163.81	28.5552
3164.73	28.5671
3165.64	28.5999
3166.73	28.4836
3167.65	28.633
3169.75	28.552
3170.65	28.569
3171.81	28.5553
3172.69	28.5208
3173.65	28.5226
3174.77	28.644
3175.72	28.4905
3176.62	28.566
3177.78	28.6063
3178.65	28.5819
3179.59	28.5376
3180.79	-208.064
3181.68	28.5443
3182.83	28.5904
3183.73	28.5495
3184.72	28.4459
3185.77	28.5202
3186.76	-208.25
3187.66	28.5153
3188.74	28.519
3189.71	28.5977
3190.83	28.5588
3191.72	28.6153
3192.72	28.6099
3193.83	28.4876
3194.74	28.6412
3195.64	28.6476
3196.8	28.5651
3197.77	28.4644
3198.87	28.4655
3199.84	28.6326
3200.68	28.4532
3201.85	28.5662
3202.8	28.4259
3203.73	28.618
3204.81	28.6479
3205.78	28.4514
3206.77	28.6972
3207.73	28.6557
3208.77	28.5206
3209.77	28.6215
3210.73	28.5687
3211.7	28.6065
3212.89	28.5543
3213.77	28.6468
3214.77	28.5627
3215.8	28.5871
3216.75	28.5457
3217.89	28.5133
3218.87	28.5813
3219.75	28.5228
3220.93	28.6615
3221.86	28.6602
3222.75	28.5325
3223.87	-208.06
3224.78	28.4368
3225.65	-208.166
3226.86	28.664
3227.83	28.6314
3228.84	28.5978
3229.83	28.4763
3230.74	28.4948
3231.87	28.6543
3232.76	28.4625
3233.66	28.643
3234.89	28.4652
3235.91	28.6228
3236.91	28.5988
3237.85	28.569
3238.83	28.6137
3239.88	28.6974
