Frequency - Phase	Phase - Phase
4450.06	35.1507
4455.14	35.3036
4459.95	-201.547
4465	35.1865
4470	35.1226
4474.99	35.3004
4480.08	35.082
4485.05	35.2644
4490.13	35.0858
4495.07	35.2388
4499.98	35.2314
4505.01	35.1384
4510.02	35.2204
4515.01	35.255
4520.13	35.0823
4524.97	35.2431
4529.99	35.1891
4534.94	35.1605
4539.99	35.209
4545.03	35.0745
4550.12	35.1769
4554.94	35.2551
4559.94	35.2387
4565	35.1373
4569.97	35.0735
4575.07	-201.706
4580.09	-201.678
4585.15	35.0779
4589.93	35.1021
4594.96	35.2919
4600.04	35.1562
4604.98	35.1761
4610.05	35.0918
4615.11	35.0701
4619.92	35.1421
4624.94	34.9935
4630.06	35.206
4635.05	35.1607
4640.03	35.2063
4645.1	35.1507
4649.94	35.2132
4654.99	34.9417
4659.96	-201.661
4665.08	35.156
4670.12	35.1931
4675.13	35.1462
4680.08	35.159
4684.96	35.0632
4690.01	35.106
4695.04	158.284
4700.06	35.1413
4705.14	35.1137
4710.1	34.9854
4715.04	35.1407
