Frequency - Phase	Phase - Phase
15400.1	30.6023
15420.1	30.9055
15440.2	30.7423
15460.1	30.8739
15480.2	30.6492
15500.1	30.848
15520.2	30.6349
15540.2	30.8225
15560.1	30.747
15580.1	30.5577
15600.2	30.7562
15620.1	30.5709
15640.2	30.7885
15660.1	30.6518
15680.1	30.7619
15700.2	30.6516
15720.2	30.724
15740	30.67
15760.1	30.7541
15780.1	30.46
15800.2	30.7993
15820.2	30.6902
15840	30.7814
15860.2	30.7625
15880.1	30.5909
15900.1	30.7094
15920.2	30.7619
15940.1	30.8307
15960.2	30.7316
15980.2	30.6646
16000	30.7686
16020.2	30.884
16040.1	30.8099
16060.1	30.6596
16080.2	30.5988
16100.1	30.8039
16120.2	30.7198
16140.2	30.6143
16160	30.799
16180.2	30.5247
16200.1	30.7872
16220	30.778
16240.1	30.8357
16260.1	30.7024
16280.2	30.7628
16300.1	30.744
16320.1	30.7317
16340.2	30.6523
16360.2	30.7363
16380.1	30.7161
16400.1	30.894
16420.1	30.6454
16440.3	30.8223
16460.2	30.6933
16480.1	30.6371
16500.3	30.8763
16520.1	30.6137
16540	30.6967
16560.1	30.557
16580.1	30.8278
16600.2	30.7986
16620.2	30.6665
16640.1	30.6682
16660.2	30.7675
16680.1	30.7948
16700.1	30.5363
16720.2	30.8439
16740.1	30.724
16760.2	30.7013
16780.2	30.6095
16800.1	30.6572
16820.2	30.7713
16840.1	30.7488
16860	30.6185
16880.2	30.5372
16900.1	30.7656
16920.3	30.9224
16940.2	30.6348
16960.1	30.7232
16980.2	30.6279
17000.1	30.5459
17020	30.8005
17040.2	30.5214
17060.1	30.6911
17080.2	30.5306
17100.2	30.5782
17120.1	30.6414
17140.1	30.6624
17160.2	30.4829
17180	30.5307
17200.2	30.7439
17220.1	30.6927
17240.2	30.5597
17260.1	30.5624
17280.2	30.4947
17300.2	30.6704
17320.2	30.5349
17340	30.6165
17360.1	30.3055
17380	30.5651
17400.2	30.617
17420.1	30.5567
17440.1	30.4203
17460.2	30.444
17480.2	30.5877
17500	30.5361
17520.2	30.4149
17540.1	30.5107
17560.2	30.5855
17580.2	30.6175
17600.1	30.3898
17620.2	30.4259
17640.2	30.3798
17660.1	30.526
17680.1	30.5066
17700.2	30.3698
17720.3	30.4197
17740.1	30.42
17760.1	30.3639
17780.3	30.1786
17800.2	30.3181
17820.1	30.4374
17840.3	30.3582
17860.3	30.4247
17880.3	30.2257
17900.2	30.1724
17920.1	30.145
17940.3	30.3336
17960.2	30.2354
17980.1	30.1685
18000.3	30.1233
18020.3	30.1754
18040.2	30.138
18080.2	29.9661
18100.4	30.2856
18120.3	30.3639
18140.3	30.0893
18160.3	30.2819
18180.2	30.0891
18200.3	30.2462
18220.2	30.2404
18240.2	30.2181
18260.5	30.4112
18280.1	30.25
18300.2	30.1776
18320.2	30.062
18340.1	30.0613
18360	30.2199
18380.1	30.3856
18400	30.1647
18420.1	30.1469
18440	30.1596
18459.9	29.9794
18480.2	30.2375
18500.1	30.2144
18519.9	30.2096
18540	30.3449
18560.2	29.987
18580.1	30.0359
18600.1	30.2975
18619.9	30.0102
18640.1	30.4154
18659.9	30.5445
18680.1	30.1319
18700	30.4232
18720.1	30.2767
18740.1	30.2301
18760.2	30.2233
18780	30.3764
18800.2	30.2249
18820.1	30.5228
18840.1	30.4429
18860.1	30.4655
18880.1	30.4626
18900.2	30.2655
18920.1	30.3791
18940.1	30.2308
18960.1	30.4005
18980.1	30.3982
19000	30.3062
19000	30.3637
19040.1	30.5566
19060.2	30.4507
19080.2	30.5767
19100.1	30.3094
19120.2	30.4933
19140.1	30.2728
19160.1	30.5528
19180.2	30.3382
19200.2	30.4337
19220.2	30.4469
19240.2	30.5726
19260.2	30.6464
19280.3	30.7304
19300.3	30.5378
19320.1	30.5316
19340.2	30.7575
19360.1	30.5874
19380.3	30.3991
19400.2	30.7568
19420.1	30.6852
19440.2	30.7575
19460.2	30.5871
19480.1	30.732
19500.1	30.4976
19520.1	30.6551
19540.2	30.5826
19560.1	30.4742
19580.1	30.7324
19600.2	30.6411
19620.2	30.71
19640.1	30.7689
19660.2	30.6417
19680.1	30.6734
19700.2	30.8149
19720.1	30.6451
19740.1	30.5571
19760.3	30.7899
19780.1	30.6873
19800.1	30.9486
19820.2	30.7794
19840.2	30.795
19860.3	30.7131
19880.2	30.9439
19900.1	30.985
19920.3	30.8289
19940.1	30.7115
19960.2	30.7144
19980.2	30.8938
20000.1	30.9222
20020.3	30.6906
20040.2	30.7028
20060.1	30.8783
20080.2	30.6589
20100.1	30.7554
20120.1	30.9332
20140.2	30.9135
20160.1	31.0077
20180.3	31.0141
20200.2	30.7721
20220.1	30.9957
20240.2	30.8041
20260.2	30.9069
20280.1	30.9653
20300.3	30.9687
20320.2	30.8997
20340.3	30.9142
20360.2	30.7514
20380.2	30.758
20400.2	30.9909
20420.2	30.6963
20440.1	30.8571
20460.3	30.9402
20480.1	31.0745
20500.3	31.1615
20520.1	30.9656
20540.2	30.9456
20560.3	31.0635
20580.1	30.8426
20600	30.8562
20620.2	30.7689
20640.1	31.1561
20660.3	31.1952
20680.2	30.6915
20700.1	30.9364
20720.2	30.8491
20740.2	31.0622
20760.2	31.1298
20780.3	31.0436
20800.1	31.0237
20820.2	30.8371
20840.2	31.1795
20860.2	31.0796
20880.2	31.0778
20900.1	31.1139
20920.1	31.0709
20940.2	31.142
20960.1	31.1524
20980.3	30.9819
21000.2	30.9155
21020.1	30.9102
21040.3	31.0336
21060.2	30.8633
21080.1	30.848
21100.3	30.9131
21120.2	30.8717
21140.3	31.1927
21160.2	30.9343
21180.2	31.1906
21200.3	30.9936
21220.2	30.8855
21240.1	31.1424
21260.2	30.9664
21280.1	31.0259
21300.3	31.0734
21320.2	31.1351
21340.1	31.1654
21360.3	31.1999
21380.2	31.0089
21400.1	31.0085
21420.3	30.9665
21440.2	30.9327
21460	31.1583
21480.2	31.0444
21500.2	31.095
21520.3	31.1547
21540.2	31.0993
21560.1	31.3809
21580.2	31.0911
21600.2	30.9984
21620.1	30.8845
21640.2	31.2449
21660.1	30.9501
21680.2	31.0434
21700.2	31.2495
21720.1	31.1917
21740.3	30.9842
21760.1	31.0964
21780.1	31.1684
21800.2	31.2416
21820.2	31.1365
21840.2	31.0732
21860.2	31.0108
21880.1	31.037
21900.2	31.2137
21920.2	31.1198
21940.1	31.2877
21960.2	30.9438
21980.1	31.1316
22000.3	31.2649
22020.2	31.0592
22040.1	31.3851
22060.2	31.2019
22080.1	31.1941
22100.1	30.9801
22120.2	30.959
22140.1	31.1214
22160.3	31.1558
22180.2	31.1607
22200.1	31.0758
22220.2	30.9805
22240.2	31.1164
22260	30.9904
22280.2	30.9471
22300.1	31.3294
22320.3	31.2688
22340.2	31.2958
22360.1	31.1957
22380.3	31.3408
22400.2	31.408
22420.1	31.2008
22440.2	31.4298
22460.1	31.3956
22480.3	31.0589
22500.2	30.9801
22520.1	31.1545
22540.3	30.9738
22560.2	31.0103
22580.1	31.0009
22600.2	31.0454
22620.2	31.3596
22640.3	31.3256
22660.2	31.387
22680.2	31.3231
22700.2	31.2534
22720.2	31.3972
22740.2	31.3411
22760.2	31.1813
22780.1	31.2943
22800.3	31.1656
22820.2	31.1384
22840.2	31.2361
22860.3	30.9999
22880.1	31.1173
22900.1	31.2335
22920.2	30.966
22940.1	31.0049
22960.3	31.0689
22980.2	31.1341
23000.2	31.1864
23020.3	31.2797
23040.2	31.0861
23060.1	31.3831
23080.2	31.3197
23100.1	31.0565
23120.3	31.0967
23140.2	31.4158
23160.1	31.1428
23180.3	31.2398
23200.2	31.2603
23220.1	31.4323
23240.2	31.2119
23260.1	31.0562
23280.3	31.3921
23300.2	31.0336
23320.2	31.1048
23340.3	31.3421
23360.2	31.0552
23380.1	31.3753
23400.2	31.092
23420.2	31.3985
23440.3	31.4835
23460.3	31.4391
