Frequency - Phase	Phase - Phase
2587.99	-207.52
2589.15	32.3595
2590.04	32.4776
2590.96	32.3764
2592.05	-207.38
2593.06	32.3934
2593.89	32.5663
2595.04	32.5003
2595.97	32.3563
2597.09	32.4316
2598.02	-207.468
2598.93	32.4992
2600.09	32.4454
2601.09	32.5202
2602.01	32.3299
2603.13	32.3693
2604	-207.436
2604.88	-207.446
2606.08	32.4758
2606.99	-207.428
2608.08	-207.406
2609.04	32.4219
2609.91	-207.36
2611.02	32.5082
2611.96	32.4175
2612.95	32.404
2614.17	-207.41
2614.98	32.3851
2616.09	32.3711
2617.06	32.4217
2617.95	32.3587
2619.11	32.4493
2620.12	32.3871
2620.97	32.473
2622.04	32.3974
2622.97	32.3882
2623.95	32.4174
2625.01	32.4461
2625.94	32.4686
2627.08	32.4432
2628.04	32.4628
2628.95	32.4964
2630.1	32.4302
2631.05	32.4811
2631.91	-207.413
2632.99	32.4276
2634	32.389
2635.08	32.5247
2636.01	32.4543
2636.95	32.4424
2638.15	-207.386
2638.99	32.5615
2639.91	32.3843
2641.07	32.5499
2642.03	32.4025
2642.87	-207.363
2643.94	-207.408
2644.93	32.4316
2646.11	32.4987
2647.09	32.4495
2647.98	32.4693
2649.05	-207.373
2650.02	32.4822
2650.97	32.4244
2652.09	-207.405
2652.97	32.5052
2654.06	-207.35
2655.05	32.4824
2656.02	-207.445
2657.13	32.4776
2657.99	32.6321
2658.99	32.4022
2660.03	32.4387
2660.91	32.541
2662.12	32.4099
2663.06	32.4792
2663.95	-207.345
2665.07	32.4861
2665.94	-207.365
2666.9	152.725
2668.1	32.5151
2669.03	32.61
2670.04	152.591
2671.03	32.6607
2671.97	32.6214
2673.14	152.605
2674.04	32.4552
2674.97	32.478
2676.05	32.46
2676.97	32.5253
2677.98	32.4933
2679.01	32.477
2680.04	152.686
2681.08	152.636
2682.04	32.473
2682.96	32.4634
2684.13	32.4937
2685.09	32.4877
2685.86	152.695
2687.07	152.686
2688.03	32.4645
2688.92	32.5034
2690.07	32.5476
2691.01	32.4464
2692.08	32.5677
2692.95	32.5763
2693.94	152.605
2695.16	152.618
2696.03	32.4854
2696.97	32.5217
2698.08	32.4478
2699	32.4148
2700.12	32.5033
2701.04	32.6825
2702.01	32.4909
2703.1	152.689
2704.02	32.5214
2704.89	152.661
2706.07	152.666
2707	32.4725
2707.92	32.4783
2709.12	32.5291
2709.93	152.647
2711.16	32.4936
2712.06	32.5229
2712.96	32.4748
2714.01	152.635
2714.95	32.4966
2715.96	32.506
2717.06	32.5501
2718.03	32.5712
2719.16	32.5377
2720.04	32.5847
2721.05	32.4942
2722.07	152.74
2723.04	32.5158
2723.99	32.4794
2725.05	152.742
2725.96	152.702
2726.94	32.5623
2728.05	152.689
2728.91	32.6005
2730.06	32.567
2731.03	32.5385
2731.99	152.67
2733.16	32.4185
2733.98	32.5415
2734.98	152.69
2736.02	32.5503
2737.05	32.5507
2738.02	152.729
2739	32.5724
2739.98	32.5648
2741.15	32.4953
2742	32.55
2742.94	32.6589
2744.09	152.707
2744.98	32.6118
2745.89	32.5141
2747.08	32.5861
2748	152.805
2749.15	32.6602
2750.07	32.5671
2750.99	152.797
2752.05	32.6123
2753.02	32.559
2753.98	32.6311
2755.07	152.721
2755.99	152.752
2757.12	32.5836
2757.97	32.6101
2758.96	32.6084
2760.06	32.6893
2760.99	152.834
2761.92	32.5653
2763.02	32.5987
2764	152.786
2764.9	32.577
2766.04	32.3996
2767.01	32.536
2768.16	32.5818
2768.98	32.6182
2769.94	32.6208
2771.07	32.6116
2772.02	32.5343
2772.97	32.5618
2774.04	32.5168
2774.93	152.817
2776.1	32.5984
2776.98	32.6382
2777.98	32.6235
2779.12	152.764
2780.03	32.6082
2780.97	152.736
2782.04	32.5181
2782.94	32.6306
2783.91	32.6565
2785.02	32.6254
2785.94	32.5807
2787.1	152.791
2788.05	32.5646
2788.96	32.5787
